"concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason"
3197662,% energy intake from protein,Unit,Nebraska Lexicon,Qualifier Value,,"286597005",2002-01-31,2099-12-31,
3198920,% energy intake from carbohydrate,Unit,Nebraska Lexicon,Qualifier Value,,"286598000",2002-01-31,2099-12-31,
3170867,% energy intake from alcohol,Unit,Nebraska Lexicon,Qualifier Value,,"286599008",2002-01-31,2099-12-31,
3196490,% energy intake,Unit,Nebraska Lexicon,Qualifier Value,,"288493004",2002-01-31,2099-12-31,
3196617,per second,Unit,Nebraska Lexicon,Qualifier Value,,"288495006",2002-01-31,2099-12-31,
3192006,Mass per unit molar quantity,Unit,Nebraska Lexicon,Qualifier Value,,"289943001",2002-01-31,2099-12-31,
3198578,Milligram/millimole,Unit,Nebraska Lexicon,Qualifier Value,,"289944007",2002-01-31,2099-12-31,
3197828,atmosphere,Unit,Nebraska Lexicon,Qualifier Value,,"304607008",2002-01-31,2099-12-31,
3191651,dalton,Unit,Nebraska Lexicon,Qualifier Value,,"304608003",2002-01-31,2099-12-31,
3192223,Unit of electrical capacitance,Unit,Nebraska Lexicon,Qualifier Value,,"304609006",2002-01-31,2099-12-31,
3195146,farad,Unit,Nebraska Lexicon,Qualifier Value,,"304610001",2002-01-31,2099-12-31,
3191178,Unit of electrical inductance,Unit,Nebraska Lexicon,Qualifier Value,,"304611002",2002-01-31,2099-12-31,
3194905,henry,Unit,Nebraska Lexicon,Qualifier Value,,"304612009",2002-01-31,2099-12-31,
3196615,Unit of genetic analysis,Unit,Nebraska Lexicon,Qualifier Value,,"304613004",2002-01-31,2099-12-31,
3195154,kilobase,Unit,Nebraska Lexicon,Qualifier Value,,"304614005",2002-01-31,2099-12-31,
3196701,kilobase pairs,Unit,Nebraska Lexicon,Qualifier Value,,"304615006",2002-01-31,2099-12-31,
3054278,morgan,Unit,Nebraska Lexicon,Qualifier Value,,"304616007",2002-01-31,2099-12-31,
3195594,centimorgan,Unit,Nebraska Lexicon,Qualifier Value,,"304617003",2002-01-31,2099-12-31,
3194271,Revolutions per minute,Unit,Nebraska Lexicon,Qualifier Value,,"304618008",2002-01-31,2099-12-31,
3195062,Unit of magnetic flux,Unit,Nebraska Lexicon,Qualifier Value,,"304619000",2002-01-31,2099-12-31,
3191402,weber,Unit,Nebraska Lexicon,Qualifier Value,,"304620006",2002-01-31,2099-12-31,
3192686,torr,Unit,Nebraska Lexicon,Qualifier Value,,"304621005",2002-01-31,2099-12-31,
3198199,times per morning,Unit,Nebraska Lexicon,Qualifier Value,,"3081000175107",2015-07-31,2099-12-31,
3191073,Coulomb/kilogram,Unit,Nebraska Lexicon,Qualifier Value,,"313379003",2002-01-31,2099-12-31,
3197606,Kilogram/cubic metre,Unit,Nebraska Lexicon,Qualifier Value,,"396153000",2003-07-31,2099-12-31,
3194338,cubic metre,Unit,Nebraska Lexicon,Qualifier Value,,"396154006",2003-07-31,2099-12-31,
3198281,kilogram/sec,Unit,Nebraska Lexicon,Qualifier Value,,"396155007",2003-07-31,2099-12-31,
3194706,cg,Unit,Nebraska Lexicon,Qualifier Value,,"396156008",2003-07-31,2099-12-31,
3054303,dg,Unit,Nebraska Lexicon,Qualifier Value,,"396157004",2003-07-31,2099-12-31,
3191091,per cubic millimetre,Unit,Nebraska Lexicon,Qualifier Value,,"396160006",2003-07-31,2099-12-31,
3196494,one half day,Unit,Nebraska Lexicon,Qualifier Value,,"396161005",2003-07-31,2099-12-31,
3194730,cubic millimetre,Unit,Nebraska Lexicon,Qualifier Value,,"396162003",2003-07-31,2099-12-31,
3196662,mg/kg,Unit,Nebraska Lexicon,Qualifier Value,,"396163008",2003-07-31,2099-12-31,
3197403,unit/m3,Unit,Nebraska Lexicon,Qualifier Value,,"396164002",2003-07-31,2099-12-31,
3191403,square decimetre,Unit,Nebraska Lexicon,Qualifier Value,,"396166000",2003-07-31,2099-12-31,
3195973,g/kg,Unit,Nebraska Lexicon,Qualifier Value,,"396167009",2003-07-31,2099-12-31,
3196163,Gram/square meter,Unit,Nebraska Lexicon,Qualifier Value,,"396168004",2003-07-31,2099-12-31,
3196591,g/mL,Unit,Nebraska Lexicon,Qualifier Value,,"396169007",2003-07-31,2099-12-31,
3197445,Cubic metre/second,Unit,Nebraska Lexicon,Qualifier Value,,"396170008",2003-07-31,2099-12-31,
3195436,Microgram/kilogram/minute,Unit,Nebraska Lexicon,Qualifier Value,,"396171007",2003-07-31,2099-12-31,
3192384,Mg/m2,Unit,Nebraska Lexicon,Qualifier Value,,"396174004",2003-07-31,2099-12-31,
3194179,Mass per unit area,Unit,Nebraska Lexicon,Qualifier Value,,"396176002",2003-07-31,2099-12-31,
3198383,Mcg/m2,Unit,Nebraska Lexicon,Qualifier Value,,"396177006",2003-07-31,2099-12-31,
3195925,Milliequivalent/kilogram,Unit,Nebraska Lexicon,Qualifier Value,,"396178001",2003-07-31,2099-12-31,
3198333,Volume per unit mass,Unit,Nebraska Lexicon,Qualifier Value,,"396179009",2003-07-31,2099-12-31,
3196290,microlitre/g,Unit,Nebraska Lexicon,Qualifier Value,,"396180007",2003-07-31,2099-12-31,
3192604,Million unit,Unit,Nebraska Lexicon,Qualifier Value,,"396186001",2003-07-31,2099-12-31,
3195116,Percent area reduction,Unit,Nebraska Lexicon,Qualifier Value,,"397441001",2003-07-31,2099-12-31,
3194292,Percent diameter reduction,Unit,Nebraska Lexicon,Qualifier Value,,"397442008",2003-07-31,2099-12-31,
3193469,Min 1,Unit,Nebraska Lexicon,Qualifier Value,,"398169003",2003-07-31,2099-12-31,
3192286,Min 0.1,Unit,Nebraska Lexicon,Qualifier Value,,"398288001",2003-07-31,2099-12-31,
3193273,Disc diameter,Unit,Nebraska Lexicon,Qualifier Value,,"399859004",2003-07-31,2099-12-31,
3193624,Milligram/square metre,Unit,Nebraska Lexicon,Qualifier Value,,"404216004",2004-01-31,2099-12-31,
3192001,microgram/ meter squared,Unit,Nebraska Lexicon,Qualifier Value,,"404217008",2004-01-31,2099-12-31,
3197181,Drop - unit of product usage,Unit,Nebraska Lexicon,Qualifier Value,,"404218003",2004-01-31,2099-12-31,
3195403,Microgram/kilogram/day,Unit,Nebraska Lexicon,Qualifier Value,,"405664006",2004-01-31,2099-12-31,
3196404,ng/kg/min,Unit,Nebraska Lexicon,Qualifier Value,,"405665007",2004-01-31,2099-12-31,
3197853,ng/kg/hr,Unit,Nebraska Lexicon,Qualifier Value,,"405666008",2004-01-31,2099-12-31,
3197207,Milligram/kilogram/hour,Unit,Nebraska Lexicon,Qualifier Value,,"405667004",2004-01-31,2099-12-31,
3190894,Milligram/kilogram/minute,Unit,Nebraska Lexicon,Qualifier Value,,"405668009",2004-01-31,2099-12-31,
3195574,Grams per kilogram per hour,Unit,Nebraska Lexicon,Qualifier Value,,"405669001",2004-01-31,2099-12-31,
3194453,Grams per kilogram per minute,Unit,Nebraska Lexicon,Qualifier Value,,"405670000",2004-01-31,2099-12-31,
3192577,Unit dose,Unit,Nebraska Lexicon,Qualifier Value,,"408102007",2004-01-31,2099-12-31,
3190923,Unit of drug administration,Unit,Nebraska Lexicon,Qualifier Value,,"408103002",2004-01-31,2099-12-31,
3192839,Microgram/actuation,Unit,Nebraska Lexicon,Qualifier Value,,"408104008",2004-01-31,2099-12-31,
3192787,Milligram/actuation,Unit,Nebraska Lexicon,Qualifier Value,,"408105009",2004-01-31,2099-12-31,
3194016,Unit/actuation,Unit,Nebraska Lexicon,Qualifier Value,,"408106005",2004-01-31,2099-12-31,
3194031,g/actuation,Unit,Nebraska Lexicon,Qualifier Value,,"408107001",2004-01-31,2099-12-31,
3196993,kg/l,Unit,Nebraska Lexicon,Qualifier Value,,"408162005",2004-01-31,2099-12-31,
3195422,International units per gram,Unit,Nebraska Lexicon,Qualifier Value,,"408163000",2004-01-31,2099-12-31,
3196420,International unit/milligram,Unit,Nebraska Lexicon,Qualifier Value,,"408164006",2004-01-31,2099-12-31,
3197390,Mega u,Unit,Nebraska Lexicon,Qualifier Value,,"408165007",2004-01-31,2099-12-31,
3193064,milligrams/16 hours,Unit,Nebraska Lexicon,Qualifier Value,,"408166008",2004-01-31,2099-12-31,
3191280,mg/72h,Unit,Nebraska Lexicon,Qualifier Value,,"408167004",2004-01-31,2099-12-31,
3197117,mg/g,Unit,Nebraska Lexicon,Qualifier Value,,"408168009",2004-01-31,2099-12-31,
3197249,mg/mg,Unit,Nebraska Lexicon,Qualifier Value,,"408169001",2004-01-31,2099-12-31,
3197730,Micrograms/72 hours,Unit,Nebraska Lexicon,Qualifier Value,,"408170000",2004-01-31,2099-12-31,
3193055,Kallikrein inactivator unit,Unit,Nebraska Lexicon,Qualifier Value,,"411225003",2004-07-31,2099-12-31,
3197099,Ampule - unit of product usage,Unit,Nebraska Lexicon,Qualifier Value,,"413516001",2005-01-31,2099-12-31,
3195588,Application - unit of product usage,Unit,Nebraska Lexicon,Qualifier Value,,"413568008",2005-01-31,2099-12-31,
3192876,Area under the curve,Unit,Nebraska Lexicon,Qualifier Value,,"413573002",2005-01-31,2099-12-31,
3196542,Case - unit of product usage,Unit,Nebraska Lexicon,Qualifier Value,,"413769002",2005-01-31,2099-12-31,
3194089,Casts,Unit,Nebraska Lexicon,Qualifier Value,,"413771002",2005-01-31,2099-12-31,
3195355,cpy/mL,Unit,Nebraska Lexicon,Qualifier Value,,"413913003",2005-01-31,2099-12-31,
3198161,Deciliter per day,Unit,Nebraska Lexicon,Qualifier Value,,"413951003",2005-01-31,2099-12-31,
3197449,Deciliter per hour,Unit,Nebraska Lexicon,Qualifier Value,,"413952005",2005-01-31,2099-12-31,
3193913,Deciliter per minute,Unit,Nebraska Lexicon,Qualifier Value,,"413953000",2005-01-31,2099-12-31,
3194262,Ehrlich unit,Unit,Nebraska Lexicon,Qualifier Value,,"414081004",2005-01-31,2099-12-31,
3191945,Ehrlich units per 24 hours,Unit,Nebraska Lexicon,Qualifier Value,,"414082006",2005-01-31,2099-12-31,
3195053,Ehrlich units per millilitre,Unit,Nebraska Lexicon,Qualifier Value,,"414083001",2005-01-31,2099-12-31,
3195333,Endotoxin units per millilitre,Unit,Nebraska Lexicon,Qualifier Value,,"414095001",2005-01-31,2099-12-31,
3191701,Unit of enzyme immunoassay,Unit,Nebraska Lexicon,Qualifier Value,,"414112000",2005-01-31,2099-12-31,
3171081,Equivalents per unit area,Unit,Nebraska Lexicon,Qualifier Value,,"414118001",2005-01-31,2099-12-31,
3190863,Equivalents per unit mass per unit time,Unit,Nebraska Lexicon,Qualifier Value,,"414119009",2005-01-31,2099-12-31,
3197933,Euros,Unit,Nebraska Lexicon,Qualifier Value,,"414151005",2005-01-31,2099-12-31,
3198843,g/kg/day,Unit,Nebraska Lexicon,Qualifier Value,,"414306004",2005-01-31,2099-12-31,
3189738,gm-m/beat,Unit,Nebraska Lexicon,Qualifier Value,,"414360007",2005-01-31,2099-12-31,
3191258,gm-m/beat/m2,Unit,Nebraska Lexicon,Qualifier Value,,"414362004",2005-01-31,2099-12-31,
3195791,gm/m2,Unit,Nebraska Lexicon,Qualifier Value,,"414363009",2005-01-31,2099-12-31,
3196769,gm/5hr,Unit,Nebraska Lexicon,Qualifier Value,,"414364003",2005-01-31,2099-12-31,
3194874,International unit per kilogram per hour,Unit,Nebraska Lexicon,Qualifier Value,,"414522002",2005-01-31,2099-12-31,
3196019,International unit per minute,Unit,Nebraska Lexicon,Qualifier Value,,"414523007",2005-01-31,2099-12-31,
3196375,International units per square meter,Unit,Nebraska Lexicon,Qualifier Value,,"414524001",2005-01-31,2099-12-31,
3191223,International units per unit area,Unit,Nebraska Lexicon,Qualifier Value,,"414548005",2005-01-31,2099-12-31,
3198635,International units per unit mass per unit time,Unit,Nebraska Lexicon,Qualifier Value,,"414549002",2005-01-31,2099-12-31,
3194323,Kilodalton,Unit,Nebraska Lexicon,Qualifier Value,,"414556008",2005-01-31,2099-12-31,
3191558,kg-m,Unit,Nebraska Lexicon,Qualifier Value,,"414557004",2005-01-31,2099-12-31,
3198213,kg-m/m2,Unit,Nebraska Lexicon,Qualifier Value,,"414558009",2005-01-31,2099-12-31,
3197675,kg/hr,Unit,Nebraska Lexicon,Qualifier Value,,"414559001",2005-01-31,2099-12-31,
3054334,kg/min,Unit,Nebraska Lexicon,Qualifier Value,,"414560006",2005-01-31,2099-12-31,
3194227,Mass per unit area per unit time,Unit,Nebraska Lexicon,Qualifier Value,,"414651006",2005-01-31,2099-12-31,
3195005,Mass per unit volume per unit time,Unit,Nebraska Lexicon,Qualifier Value,,"414652004",2005-01-31,2099-12-31,
3194997,Megabase,Unit,Nebraska Lexicon,Qualifier Value,,"414659008",2005-01-31,2099-12-31,
3197727,mg-m/beat,Unit,Nebraska Lexicon,Qualifier Value,,"414694001",2005-01-31,2099-12-31,
3198805,mcg/kg/day,Unit,Nebraska Lexicon,Qualifier Value,,"414717000",2005-01-31,2099-12-31,
3196058,mcg/mg,Unit,Nebraska Lexicon,Qualifier Value,,"414718005",2005-01-31,2099-12-31,
3190983,mcmol/mL,Unit,Nebraska Lexicon,Qualifier Value,,"414719002",2005-01-31,2099-12-31,
3197489,mcmol/mol,Unit,Nebraska Lexicon,Qualifier Value,,"414720008",2005-01-31,2099-12-31,
3193554,mcunit,Unit,Nebraska Lexicon,Qualifier Value,,"414721007",2005-01-31,2099-12-31,
3196072,MilliCuries per kilogram,Unit,Nebraska Lexicon,Qualifier Value,,"414726002",2005-01-31,2099-12-31,
3198948,Milliequivalents per decilitre,Unit,Nebraska Lexicon,Qualifier Value,,"414727006",2005-01-31,2099-12-31,
3197687,Milliequivalents per hour,Unit,Nebraska Lexicon,Qualifier Value,,"414728001",2005-01-31,2099-12-31,
3198210,Milliequivalents per kilogram per day,Unit,Nebraska Lexicon,Qualifier Value,,"414729009",2005-01-31,2099-12-31,
3191972,Milliequivalents per kilogram per hour,Unit,Nebraska Lexicon,Qualifier Value,,"414730004",2005-01-31,2099-12-31,
3198455,Milliequivalents per kilogram per minute,Unit,Nebraska Lexicon,Qualifier Value,,"414731000",2005-01-31,2099-12-31,
3191645,Milliequivalents per metre squared,Unit,Nebraska Lexicon,Qualifier Value,,"414732007",2005-01-31,2099-12-31,
3195548,Milliequivalents per millilitre,Unit,Nebraska Lexicon,Qualifier Value,,"414733002",2005-01-31,2099-12-31,
3197021,mg/m2/day,Unit,Nebraska Lexicon,Qualifier Value,,"414734008",2005-01-31,2099-12-31,
3191958,mg/m2/hr,Unit,Nebraska Lexicon,Qualifier Value,,"414735009",2005-01-31,2099-12-31,
3195688,Milliinternational units per hour,Unit,Nebraska Lexicon,Qualifier Value,,"414736005",2005-01-31,2099-12-31,
3196299,Milliliter per centimetre of water,Unit,Nebraska Lexicon,Qualifier Value,,"414737001",2005-01-31,2099-12-31,
3198726,Milliliter per kilogram per day,Unit,Nebraska Lexicon,Qualifier Value,,"414738006",2005-01-31,2099-12-31,
3193535,Milliliter per kilogram per hour,Unit,Nebraska Lexicon,Qualifier Value,,"414739003",2005-01-31,2099-12-31,
3195804,Milliliter per metre squared,Unit,Nebraska Lexicon,Qualifier Value,,"414740001",2005-01-31,2099-12-31,
3197455,mmol/kg/day,Unit,Nebraska Lexicon,Qualifier Value,,"414741002",2005-01-31,2099-12-31,
3195377,mmol/kg/hr,Unit,Nebraska Lexicon,Qualifier Value,,"414742009",2005-01-31,2099-12-31,
3195864,mmol/m2,Unit,Nebraska Lexicon,Qualifier Value,,"414743004",2005-01-31,2099-12-31,
3192609,mmol/dL,Unit,Nebraska Lexicon,Qualifier Value,,"414744005",2005-01-31,2099-12-31,
3196158,Million units per metre squared,Unit,Nebraska Lexicon,Qualifier Value,,"414745006",2005-01-31,2099-12-31,
3191330,munit,Unit,Nebraska Lexicon,Qualifier Value,,"414746007",2005-01-31,2099-12-31,
3195382,munit/gm,Unit,Nebraska Lexicon,Qualifier Value,,"414747003",2005-01-31,2099-12-31,
3197427,munit/min,Unit,Nebraska Lexicon,Qualifier Value,,"414748008",2005-01-31,2099-12-31,
3196541,Moles per unit area,Unit,Nebraska Lexicon,Qualifier Value,,"414756006",2005-01-31,2099-12-31,
3193578,Moles per unit mass per unit time,Unit,Nebraska Lexicon,Qualifier Value,,"414757002",2005-01-31,2099-12-31,
3198533,Moles per unit mole,Unit,Nebraska Lexicon,Qualifier Value,,"414758007",2005-01-31,2099-12-31,
3198632,ng/mL/hr,Unit,Nebraska Lexicon,Qualifier Value,,"414800002",2005-01-31,2099-12-31,
3197591,nmol/mmol,Unit,Nebraska Lexicon,Qualifier Value,,"414801003",2005-01-31,2099-12-31,
3193829,nmol/dL,Unit,Nebraska Lexicon,Qualifier Value,,"414802005",2005-01-31,2099-12-31,
3198422,nmol/mL,Unit,Nebraska Lexicon,Qualifier Value,,"414803000",2005-01-31,2099-12-31,
3191035,pbpm,Unit,Nebraska Lexicon,Qualifier Value,,"414988007",2005-01-31,2099-12-31,
3193807,Per low power field,Unit,Nebraska Lexicon,Qualifier Value,,"415059001",2005-01-31,2099-12-31,
3186981,Percentage unit,Unit,Nebraska Lexicon,Qualifier Value,,"415067009",2005-01-31,2099-12-31,
3054224,pmol/gm,Unit,Nebraska Lexicon,Qualifier Value,,"415102003",2005-01-31,2099-12-31,
3196273,Puff - unit of product usage,Unit,Nebraska Lexicon,Qualifier Value,,"415215001",2005-01-31,2099-12-31,
3192283,Scoop - unit of product usage,Unit,Nebraska Lexicon,Qualifier Value,,"415505006",2005-01-31,2099-12-31,
3194832,Tablespoonful - unit of product usage,Unit,Nebraska Lexicon,Qualifier Value,,"415702006",2005-01-31,2099-12-31,
3194799,Teaspoonful - unit of product usage,Unit,Nebraska Lexicon,Qualifier Value,,"415703001",2005-01-31,2099-12-31,
3197177,Tuberculin units,Unit,Nebraska Lexicon,Qualifier Value,,"415758003",2005-01-31,2099-12-31,
3198684,Unit of atomic mass,Unit,Nebraska Lexicon,Qualifier Value,,"415774008",2005-01-31,2099-12-31,
3193044,Unit of compliance,Unit,Nebraska Lexicon,Qualifier Value,,"415775009",2005-01-31,2099-12-31,
3196206,Unit of European Union currency,Unit,Nebraska Lexicon,Qualifier Value,,"415776005",2005-01-31,2099-12-31,
3192590,Unit of mass concentration,Unit,Nebraska Lexicon,Qualifier Value,,"415777001",2005-01-31,2099-12-31,
3196604,Unit of radioactivity per unit mass,Unit,Nebraska Lexicon,Qualifier Value,,"415778006",2005-01-31,2099-12-31,
3196305,Unit of urobilinogen measurement,Unit,Nebraska Lexicon,Qualifier Value,,"415779003",2005-01-31,2099-12-31,
3192950,Unit of viral analysis,Unit,Nebraska Lexicon,Qualifier Value,,"415780000",2005-01-31,2099-12-31,
3194669,Unit of volume per unit area,Unit,Nebraska Lexicon,Qualifier Value,,"415781001",2005-01-31,2099-12-31,
3193959,Units per 2 hours,Unit,Nebraska Lexicon,Qualifier Value,,"415782008",2005-01-31,2099-12-31,
3193205,unit/dL,Unit,Nebraska Lexicon,Qualifier Value,,"415783003",2005-01-31,2099-12-31,
3192926,Unit per gram,Unit,Nebraska Lexicon,Qualifier Value,,"415784009",2005-01-31,2099-12-31,
3194831,unit/kg,Unit,Nebraska Lexicon,Qualifier Value,,"415785005",2005-01-31,2099-12-31,
3195684,Unit per kilogram per day,Unit,Nebraska Lexicon,Qualifier Value,,"415786006",2005-01-31,2099-12-31,
3191889,Unit per kilogram per hour,Unit,Nebraska Lexicon,Qualifier Value,,"415787002",2005-01-31,2099-12-31,
3197970,unit/kg/min,Unit,Nebraska Lexicon,Qualifier Value,,"415788007",2005-01-31,2099-12-31,
3195833,unit/m2,Unit,Nebraska Lexicon,Qualifier Value,,"415789004",2005-01-31,2099-12-31,
3192948,Units per minute,Unit,Nebraska Lexicon,Qualifier Value,,"415790008",2005-01-31,2099-12-31,
3197488,Units per unit area,Unit,Nebraska Lexicon,Qualifier Value,,"415791007",2005-01-31,2099-12-31,
3190933,Units per unit mass,Unit,Nebraska Lexicon,Qualifier Value,,"415792000",2005-01-31,2099-12-31,
3198895,Units per unit mass per unit time,Unit,Nebraska Lexicon,Qualifier Value,,"415793005",2005-01-31,2099-12-31,
3196751,Vial - unit of product usage,Unit,Nebraska Lexicon,Qualifier Value,,"415818006",2005-01-31,2099-12-31,
3194124,Volume per unit mass per unit time,Unit,Nebraska Lexicon,Qualifier Value,,"415829005",2005-01-31,2099-12-31,
3192455,Nanolitre per millilitre,Unit,Nebraska Lexicon,Qualifier Value,,"417932008",2006-01-31,2099-12-31,
3196709,cm/sec/sec,Unit,Nebraska Lexicon,Qualifier Value,,"417933003",2006-01-31,2099-12-31,
3196723,Kallikrein inhibitory unit per millilitre,Unit,Nebraska Lexicon,Qualifier Value,,"417962002",2006-01-31,2099-12-31,
3198381,dollars/hr,Unit,Nebraska Lexicon,Qualifier Value,,"417964001",2006-01-31,2099-12-31,
3195119,Electrophoresis band,Unit,Nebraska Lexicon,Qualifier Value,,"417965000",2006-01-31,2099-12-31,
3193747,mcg/cm2,Unit,Nebraska Lexicon,Qualifier Value,,"418042005",2006-01-31,2099-12-31,
3195956,Angiotensin converting enzyme unit,Unit,Nebraska Lexicon,Qualifier Value,,"418057003",2006-01-31,2099-12-31,
3194233,kiloBecquerel/milliliter,Unit,Nebraska Lexicon,Qualifier Value,,"418081005",2006-01-31,2099-12-31,
3193351,ng/24 hr,Unit,Nebraska Lexicon,Qualifier Value,,"418089007",2006-01-31,2099-12-31,
3192010,Percent bound,Unit,Nebraska Lexicon,Qualifier Value,,"418131003",2006-01-31,2099-12-31,
3197754,mg/specimen,Unit,Nebraska Lexicon,Qualifier Value,,"418148006",2006-01-31,2099-12-31,
3197555,Log international units per millilitre,Unit,Nebraska Lexicon,Qualifier Value,,"418229004",2006-01-31,2099-12-31,
3198794,Gigabecquerel per millilitre,Unit,Nebraska Lexicon,Qualifier Value,,"418261000",2006-01-31,2099-12-31,
3191666,Unit of bone density,Unit,Nebraska Lexicon,Qualifier Value,,"418262007",2006-01-31,2099-12-31,
3197327,dpm,Unit,Nebraska Lexicon,Qualifier Value,,"418288005",2006-01-31,2099-12-31,
3193397,Microlitre per millilitre,Unit,Nebraska Lexicon,Qualifier Value,,"418342002",2006-01-31,2099-12-31,
3196412,dollars/sec,Unit,Nebraska Lexicon,Qualifier Value,,"418384005",2006-01-31,2099-12-31,
3195188,Arbitrary unit of immunoglobulin M isotype for phospholipid antigen,Unit,Nebraska Lexicon,Qualifier Value,,"418406009",2006-01-31,2099-12-31,
3191811,Box - unit of product usage,Unit,Nebraska Lexicon,Qualifier Value,,"418445004",2006-01-31,2099-12-31,
3194896,Percent deficient,Unit,Nebraska Lexicon,Qualifier Value,,"418446003",2006-01-31,2099-12-31,
3196904,mg Hb/gm,Unit,Nebraska Lexicon,Qualifier Value,,"418482008",2006-01-31,2099-12-31,
3197127,Tube - unit of product usage,Unit,Nebraska Lexicon,Qualifier Value,,"418530008",2006-01-31,2099-12-31,
3195450,log10,Unit,Nebraska Lexicon,Qualifier Value,,"418543008",2006-01-31,2099-12-31,
3196442,Nanomoles bone collagen equivalents,Unit,Nebraska Lexicon,Qualifier Value,,"418562006",2006-01-31,2099-12-31,
3192560,Arbitrary unit of immunoglobulin A isotype for phosphatidylserine antibody,Unit,Nebraska Lexicon,Qualifier Value,,"418585007",2006-01-31,2099-12-31,
3196896,mmol/kg/min,Unit,Nebraska Lexicon,Qualifier Value,,"418599006",2006-01-31,2099-12-31,
3195986,dollars/unit,Unit,Nebraska Lexicon,Qualifier Value,,"418612008",2006-01-31,2099-12-31,
3192665,mg/cm2,Unit,Nebraska Lexicon,Qualifier Value,,"418670008",2006-01-31,2099-12-31,
3198253,mcg T4/dL,Unit,Nebraska Lexicon,Qualifier Value,,"418676002",2006-01-31,2099-12-31,
3196421,Percent excreted,Unit,Nebraska Lexicon,Qualifier Value,,"418678001",2006-01-31,2099-12-31,
3194405,Percent precipitation,Unit,Nebraska Lexicon,Qualifier Value,,"418684003",2006-01-31,2099-12-31,
3195978,dollars/day,Unit,Nebraska Lexicon,Qualifier Value,,"418699003",2006-01-31,2099-12-31,
3195937,thou/mcL,Unit,Nebraska Lexicon,Qualifier Value,,"418703000",2006-01-31,2099-12-31,
3198876,ng/kg,Unit,Nebraska Lexicon,Qualifier Value,,"418708009",2006-01-31,2099-12-31,
3194739,mcg Eq/mL,Unit,Nebraska Lexicon,Qualifier Value,,"418729000",2006-01-31,2099-12-31,
3194228,nmol/dL GF,Unit,Nebraska Lexicon,Qualifier Value,,"418769004",2006-01-31,2099-12-31,
3195821,Unit of mathematical analysis,Unit,Nebraska Lexicon,Qualifier Value,,"418812006",2006-01-31,2099-12-31,
3195258,Gibbs free energy,Unit,Nebraska Lexicon,Qualifier Value,,"418820008",2006-01-31,2099-12-31,
3191494,Unit per milligram,Unit,Nebraska Lexicon,Qualifier Value,,"418830004",2006-01-31,2099-12-31,
3194488,Base - unit of product usage,Unit,Nebraska Lexicon,Qualifier Value,,"418836005",2006-01-31,2099-12-31,
3171727,mmol/specimen,Unit,Nebraska Lexicon,Qualifier Value,,"418879007",2006-01-31,2099-12-31,
3173440,Total/mechanical,Unit,Nebraska Lexicon,Qualifier Value,,"418884001",2006-01-31,2099-12-31,
3191321,Arbitrary unit per millilitre,Unit,Nebraska Lexicon,Qualifier Value,,"418913000",2006-01-31,2099-12-31,
3192877,Gigabecquerel,Unit,Nebraska Lexicon,Qualifier Value,,"418931004",2006-01-31,2099-12-31,
3196871,dollars/week,Unit,Nebraska Lexicon,Qualifier Value,,"418933001",2006-01-31,2099-12-31,
3192271,dollars/min,Unit,Nebraska Lexicon,Qualifier Value,,"418941001",2006-01-31,2099-12-31,
3197062,Megabecquerel per millilitre,Unit,Nebraska Lexicon,Qualifier Value,,"418948007",2006-01-31,2099-12-31,
3194972,ng/gm,Unit,Nebraska Lexicon,Qualifier Value,,"418967006",2006-01-31,2099-12-31,
3195605,Percent haemolysis,Unit,Nebraska Lexicon,Qualifier Value,,"418983006",2006-01-31,2099-12-31,
3193950,mcmol/gm/yr,Unit,Nebraska Lexicon,Qualifier Value,,"419041008",2006-01-31,2099-12-31,
3198781,mcEq/L,Unit,Nebraska Lexicon,Qualifier Value,,"419083003",2006-01-31,2099-12-31,
3195133,Milligram/kilogram/day,Unit,Nebraska Lexicon,Qualifier Value,,"419135004",2006-01-31,2099-12-31,
3194883,Unit/10(10) cells,Unit,Nebraska Lexicon,Qualifier Value,,"419136003",2006-01-31,2099-12-31,
3193852,munit/gm Hb,Unit,Nebraska Lexicon,Qualifier Value,,"419171003",2006-01-31,2099-12-31,
3195942,Kit - unit of product usage,Unit,Nebraska Lexicon,Qualifier Value,,"419179001",2006-01-31,2099-12-31,
3196315,Unit of radioactivity per unit volume,Unit,Nebraska Lexicon,Qualifier Value,,"419189002",2006-01-31,2099-12-31,
3198611,Percent index,Unit,Nebraska Lexicon,Qualifier Value,,"419205000",2006-01-31,2099-12-31,
3193135,dollars/year,Unit,Nebraska Lexicon,Qualifier Value,,"419211002",2006-01-31,2099-12-31,
3194073,Arbitrary unit of immunoglobulin A isotype for phospholipid antigen per millilitre,Unit,Nebraska Lexicon,Qualifier Value,,"419232005",2006-01-31,2099-12-31,
3192840,Millilitres per minute per surface area,Unit,Nebraska Lexicon,Qualifier Value,,"419236008",2006-01-31,2099-12-31,
3197672,dollars/month,Unit,Nebraska Lexicon,Qualifier Value,,"419242007",2006-01-31,2099-12-31,
3199043,Millilitre per millilitre,Unit,Nebraska Lexicon,Qualifier Value,,"419346007",2006-01-31,2099-12-31,
3195004,mcg/gm Hb,Unit,Nebraska Lexicon,Qualifier Value,,"419350000",2006-01-31,2099-12-31,
