"concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason"
42489969,Other cholecystitis,Condition,KCD7,KCD7 code,,K81.8,2017-07-01,2099-12-31,
42489970,"Cholecystitis, unspecified",Condition,KCD7,KCD7 code,,K81.9,2017-07-01,2099-12-31,
42489971,Other diseases of gallbladder,Condition,KCD7,KCD7 code,,K82,2017-07-01,2099-12-31,
42489972,Obstruction of gallbladder,Condition,KCD7,KCD7 code,,K82.0,2017-07-01,2099-12-31,
42489973,Hydrops of gallbladder,Condition,KCD7,KCD7 code,,K82.1,2017-07-01,2099-12-31,
42489974,Perforation of gallbladder,Condition,KCD7,KCD7 code,,K82.2,2017-07-01,2099-12-31,
42489975,fistula of gallbladder,Condition,KCD7,KCD7 code,,K82.3,2017-07-01,2099-12-31,
42489976,Cholesterolosis of gallbladder,Condition,KCD7,KCD7 code,,K82.4,2017-07-01,2099-12-31,
42489977,Other specified diseases of gallbladder,Condition,KCD7,KCD7 code,,K82.8,2017-07-01,2099-12-31,
42489978,"Disease of gallbladder, unspecified",Condition,KCD7,KCD7 code,,K82.9,2017-07-01,2099-12-31,
42489979,Other diseases of biliary tract,Condition,KCD7,KCD7 code,,K83,2017-07-01,2099-12-31,
42489980,Cholangitis,Condition,KCD7,KCD7 code,,K83.0,2017-07-01,2099-12-31,
42489981,Obstruction of bile duct,Condition,KCD7,KCD7 code,,K83.1,2017-07-01,2099-12-31,
42489982,Perforation of bile duct,Condition,KCD7,KCD7 code,,K83.2,2017-07-01,2099-12-31,
42489983,Fistula of bile duct,Condition,KCD7,KCD7 code,,K83.3,2017-07-01,2099-12-31,
42489984,Spasm of sphincter of Oddi,Condition,KCD7,KCD7 code,,K83.4,2017-07-01,2099-12-31,
42489985,Biliary cyst,Condition,KCD7,KCD7 code,,K83.5,2017-07-01,2099-12-31,
42489986,Other specified diseases of biliary tract,Condition,KCD7,KCD7 code,,K83.8,2017-07-01,2099-12-31,
42489987,"Disease of biliary tract, unspecified",Condition,KCD7,KCD7 code,,K83.9,2017-07-01,2099-12-31,
42489988,Acute pancreatitis,Condition,KCD7,KCD7 code,,K85,2017-07-01,2099-12-31,
42489989,Idiopathic acute pancreatitis,Condition,KCD7,KCD7 code,,K85.0,2017-07-01,2099-12-31,
42489990,Biliary acute pancreatitis,Condition,KCD7,KCD7 code,,K85.1,2017-07-01,2099-12-31,
42489991,Alcohol-induced acute pancreatitis,Condition,KCD7,KCD7 code,,K85.2,2017-07-01,2099-12-31,
42489992,Drug-induced acute pancreatitis,Condition,KCD7,KCD7 code,,K85.3,2017-07-01,2099-12-31,
42489993,Other acute pancreatitis,Condition,KCD7,KCD7 code,,K85.8,2017-07-01,2099-12-31,
42489994,"Acute pancreatitis, unspecified",Condition,KCD7,KCD7 code,,K85.9,2017-07-01,2099-12-31,
42489995,Other diseases of pancreas,Condition,KCD7,KCD7 code,,K86,2017-07-01,2099-12-31,
42489996,Alcohol-induced chronic pancreatitis,Condition,KCD7,KCD7 code,,K86.0,2017-07-01,2099-12-31,
42489997,Other chronic pancreatitis,Condition,KCD7,KCD7 code,,K86.1,2017-07-01,2099-12-31,
42489998,Cyst of pancreas,Condition,KCD7,KCD7 code,,K86.2,2017-07-01,2099-12-31,
42489999,Pseudocyst of pancreas,Condition,KCD7,KCD7 code,,K86.3,2017-07-01,2099-12-31,
42490000,Other specified diseases of pancreas,Condition,KCD7,KCD7 code,,K86.8,2017-07-01,2099-12-31,
42490001,"Disease of pancreas, unspecified",Condition,KCD7,KCD7 code,,K86.9,2017-07-01,2099-12-31,
42490002,"Disorders of gallbladder, biliary tract and pancreas in diseases classified elsewhere",Condition,KCD7,KCD7 code,,K87,2017-07-01,2099-12-31,
42490003,Disorders of gallbladder and biliary tract in diseases classified elsewhere,Condition,KCD7,KCD7 code,,K87.0,2017-07-01,2099-12-31,
42490004,Disorders of pancreas in diseases classified elsewhere,Condition,KCD7,KCD7 code,,K87.1,2017-07-01,2099-12-31,
42490005,Intestinal malabsorption,Condition,KCD7,KCD7 code,,K90,2017-07-01,2099-12-31,
42490006,Coeliac disease,Condition,KCD7,KCD7 code,,K90.0,2017-07-01,2099-12-31,
42490007,Tropical sprue,Condition,KCD7,KCD7 code,,K90.1,2017-07-01,2099-12-31,
42490008,"Blind loop syndrome, NEC",Condition,KCD7,KCD7 code,,K90.2,2017-07-01,2099-12-31,
42490009,Pancreatic steatorrhoea,Condition,KCD7,KCD7 code,,K90.3,2017-07-01,2099-12-31,
42490010,"Malabsorption due to intolerance, NEC",Condition,KCD7,KCD7 code,,K90.4,2017-07-01,2099-12-31,
42490011,Other intestinal malabsorption,Condition,KCD7,KCD7 code,,K90.8,2017-07-01,2099-12-31,
42490012,"Intestinal malabsorption, unspecified",Condition,KCD7,KCD7 code,,K90.9,2017-07-01,2099-12-31,
42490013,"Postprocedural disorders of digestive system, NEC",Condition,KCD7,KCD7 code,,K91,2017-07-01,2099-12-31,
42490014,Vomiting following gastrointestinal surgery,Condition,KCD7,KCD7 code,,K91.0,2017-07-01,2099-12-31,
42490015,Postgastric surgery syndromes,Condition,KCD7,KCD7 code,,K91.1,2017-07-01,2099-12-31,
42490016,Postsurgical malabsorption NEC,Condition,KCD7,KCD7 code,,K91.2,2017-07-01,2099-12-31,
42490017,Postoperative intestinal obstruction,Condition,KCD7,KCD7 code,,K91.3,2017-07-01,2099-12-31,
42490018,Colostomy and enterostomy malfunction,Condition,KCD7,KCD7 code,,K91.4,2017-07-01,2099-12-31,
42490019,Postcholecystectomy syndrome,Condition,KCD7,KCD7 code,,K91.5,2017-07-01,2099-12-31,
42490020,"Other postprocedural disorders of digestive system, NEC",Condition,KCD7,KCD7 code,,K91.8,2017-07-01,2099-12-31,
42490021,"Postprocedural disorder of digestive system, unspecified",Condition,KCD7,KCD7 code,,K91.9,2017-07-01,2099-12-31,
42490022,Other diseases of digestive system,Condition,KCD7,KCD7 code,,K92,2017-07-01,2099-12-31,
42490023,Haematemesis,Condition,KCD7,KCD7 code,,K92.0,2017-07-01,2099-12-31,
42490024,Melaena,Condition,KCD7,KCD7 code,,K92.1,2017-07-01,2099-12-31,
42490025,"Gastrointestinal haemorrhage, unspecified",Condition,KCD7,KCD7 code,,K92.2,2017-07-01,2099-12-31,
42490026,Other specified diseases of digestive system,Condition,KCD7,KCD7 code,,K92.8,2017-07-01,2099-12-31,
42490027,"Disease of digestive system, unspecified",Condition,KCD7,KCD7 code,,K92.9,2017-07-01,2099-12-31,
42490028,Disorders of other digestive organs in diseases classified elsewhere,Condition,KCD7,KCD7 code,,K93,2017-07-01,2099-12-31,
42490029,"Tuberculous disorders of intestines, peritoneum and mesenteric glands(A18.3-*)",Condition,KCD7,KCD7 code,,K93.0,2017-07-01,2099-12-31,
42490030,Megacolon in Chagas’ disease(B57.3†),Condition,KCD7,KCD7 code,,K93.1,2017-07-01,2099-12-31,
42490031,Disorders of other specified digestive organs in diseases classified elsewhere,Condition,KCD7,KCD7 code,,K93.8,2017-07-01,2099-12-31,
42490032,Staphylococcal scalded skin syndrome,Condition,KCD7,KCD7 code,,L00,2017-07-01,2099-12-31,
42490033,Impetigo,Condition,KCD7,KCD7 code,,L01,2017-07-01,2099-12-31,
42490034,Impetigo [any organism][any site],Condition,KCD7,KCD7 code,,L01.0,2017-07-01,2099-12-31,
42490035,Bockhart’s impetigo,Condition,KCD7,KCD7 code,,L01.01,2017-07-01,2099-12-31,
42490036,Bullous impetigo,Condition,KCD7,KCD7 code,,L01.02,2017-07-01,2099-12-31,
42490037,Other impetigo,Condition,KCD7,KCD7 code,,L01.08,2017-07-01,2099-12-31,
42490038,"Impetigo, unspecified",Condition,KCD7,KCD7 code,,L01.09,2017-07-01,2099-12-31,
42490039,Impetiginization of other dermatoses,Condition,KCD7,KCD7 code,,L01.1,2017-07-01,2099-12-31,
42490040,"Cutaneous abscess, furuncle and carbuncle",Condition,KCD7,KCD7 code,,L02,2017-07-01,2099-12-31,
42490041,"Cutaneous abscess, furuncle and carbuncle of face",Condition,KCD7,KCD7 code,,L02.0,2017-07-01,2099-12-31,
42490042,Cutaneous abscess of face,Condition,KCD7,KCD7 code,,L02.00,2017-07-01,2099-12-31,
42490043,Furuncle of face,Condition,KCD7,KCD7 code,,L02.01,2017-07-01,2099-12-31,
42490044,Carbuncle of face,Condition,KCD7,KCD7 code,,L02.02,2017-07-01,2099-12-31,
42490045,"Cutaneous abscess, furuncle and carbuncle of neck",Condition,KCD7,KCD7 code,,L02.1,2017-07-01,2099-12-31,
42490046,Cutaneous abscess of neck,Condition,KCD7,KCD7 code,,L02.10,2017-07-01,2099-12-31,
42490047,Furuncle of neck,Condition,KCD7,KCD7 code,,L02.11,2017-07-01,2099-12-31,
42490048,Carbuncle of neck,Condition,KCD7,KCD7 code,,L02.12,2017-07-01,2099-12-31,
42490049,"Cutaneous abscess, furuncle and carbuncle of trunk",Condition,KCD7,KCD7 code,,L02.2,2017-07-01,2099-12-31,
42490050,Cutaneous abscess of trunk,Condition,KCD7,KCD7 code,,L02.20,2017-07-01,2099-12-31,
42490051,Furuncle of trunk,Condition,KCD7,KCD7 code,,L02.21,2017-07-01,2099-12-31,
42490052,Carbuncle of trunk,Condition,KCD7,KCD7 code,,L02.22,2017-07-01,2099-12-31,
42490053,"Cutaneous abscess, furuncle and carbuncle of buttock",Condition,KCD7,KCD7 code,,L02.3,2017-07-01,2099-12-31,
42490054,Cutaneous abscess of buttock,Condition,KCD7,KCD7 code,,L02.30,2017-07-01,2099-12-31,
42490055,Furuncle of buttock,Condition,KCD7,KCD7 code,,L02.31,2017-07-01,2099-12-31,
42490056,Carbuncle of buttock,Condition,KCD7,KCD7 code,,L02.32,2017-07-01,2099-12-31,
42490057,"Cutaneous abscess, furuncle and carbuncle of limb",Condition,KCD7,KCD7 code,,L02.4,2017-07-01,2099-12-31,
42490058,Cutaneous abscess of limb,Condition,KCD7,KCD7 code,,L02.40,2017-07-01,2099-12-31,
42490059,Furuncle of limb,Condition,KCD7,KCD7 code,,L02.41,2017-07-01,2099-12-31,
42490060,Carbuncle of limb,Condition,KCD7,KCD7 code,,L02.42,2017-07-01,2099-12-31,
42490061,"Cutaneous abscess, furuncle and carbuncle of other sites",Condition,KCD7,KCD7 code,,L02.8,2017-07-01,2099-12-31,
42490062,Cutaneous abscess of other sites,Condition,KCD7,KCD7 code,,L02.80,2017-07-01,2099-12-31,
42490063,Furuncle of other sites,Condition,KCD7,KCD7 code,,L02.81,2017-07-01,2099-12-31,
42490064,Carbuncle of other sites,Condition,KCD7,KCD7 code,,L02.82,2017-07-01,2099-12-31,
42490065,"Cutaneous abscess, furuncle and carbuncle, unspecified",Condition,KCD7,KCD7 code,,L02.9,2017-07-01,2099-12-31,
42490066,"Cutaneous abscess, unspecified",Condition,KCD7,KCD7 code,,L02.90,2017-07-01,2099-12-31,
42490067,"Furuncle, unspecified",Condition,KCD7,KCD7 code,,L02.91,2017-07-01,2099-12-31,
42490068,"Carbuncle, unspecified",Condition,KCD7,KCD7 code,,L02.92,2017-07-01,2099-12-31,
42490069,Cellulitis,Condition,KCD7,KCD7 code,,L03,2017-07-01,2099-12-31,
42490070,Cellulitis of finger and toe,Condition,KCD7,KCD7 code,,L03.0,2017-07-01,2099-12-31,
42490071,Cellulitis of finger,Condition,KCD7,KCD7 code,,L03.00,2017-07-01,2099-12-31,
42490072,Cellulitis of toe,Condition,KCD7,KCD7 code,,L03.01,2017-07-01,2099-12-31,
42490073,Cellulitis of other parts of limb,Condition,KCD7,KCD7 code,,L03.1,2017-07-01,2099-12-31,
42490074,Cellulitis of upper limb,Condition,KCD7,KCD7 code,,L03.10,2017-07-01,2099-12-31,
42490075,Cellulitis of lower limb,Condition,KCD7,KCD7 code,,L03.11,2017-07-01,2099-12-31,
42490076,Cellulitis of face,Condition,KCD7,KCD7 code,,L03.2,2017-07-01,2099-12-31,
42490077,Cellulitis of trunk,Condition,KCD7,KCD7 code,,L03.3,2017-07-01,2099-12-31,
42490078,Cellulitis of chest wall,Condition,KCD7,KCD7 code,,L03.30,2017-07-01,2099-12-31,
42490079,Cellulitis of abdominal wall,Condition,KCD7,KCD7 code,,L03.31,2017-07-01,2099-12-31,
42490080,Cellulitis of umbilicus,Condition,KCD7,KCD7 code,,L03.32,2017-07-01,2099-12-31,
42490082,Cellulitis of back [any part of except buttock],Condition,KCD7,KCD7 code,,L03.34,2017-07-01,2099-12-31,
42490083,Cellulitis of buttock,Condition,KCD7,KCD7 code,,L03.35,2017-07-01,2099-12-31,
42490084,Cellulitis of perineum,Condition,KCD7,KCD7 code,,L03.36,2017-07-01,2099-12-31,
42490085,"Cellulitis of trunk, unspecified",Condition,KCD7,KCD7 code,,L03.39,2017-07-01,2099-12-31,
42490086,Cellulitis of other sites,Condition,KCD7,KCD7 code,,L03.8,2017-07-01,2099-12-31,
42490087,"Cellulitis, unspecified",Condition,KCD7,KCD7 code,,L03.9,2017-07-01,2099-12-31,
42490088,Acute lymphadenitis,Condition,KCD7,KCD7 code,,L04,2017-07-01,2099-12-31,
42490089,"Acute lymphadenitis of face, head and neck",Condition,KCD7,KCD7 code,,L04.0,2017-07-01,2099-12-31,
42490090,Acute lymphadenitis of trunk,Condition,KCD7,KCD7 code,,L04.1,2017-07-01,2099-12-31,
42490091,Acute lymphadenitis of upper limb,Condition,KCD7,KCD7 code,,L04.2,2017-07-01,2099-12-31,
42490092,Acute lymphadenitis of lower limb,Condition,KCD7,KCD7 code,,L04.3,2017-07-01,2099-12-31,
42490093,Acute lymphadenitis of other sites,Condition,KCD7,KCD7 code,,L04.8,2017-07-01,2099-12-31,
42490094,"Acute lymphadenitis, unspecified",Condition,KCD7,KCD7 code,,L04.9,2017-07-01,2099-12-31,
42490095,Pilonidal cyst,Condition,KCD7,KCD7 code,,L05,2017-07-01,2099-12-31,
42490096,Pilonidal cyst with abscess,Condition,KCD7,KCD7 code,,L05.0,2017-07-01,2099-12-31,
42490097,Pilonidal cyst without abscess,Condition,KCD7,KCD7 code,,L05.9,2017-07-01,2099-12-31,
42490098,Other local infections of skin and subcutaneous tissue,Condition,KCD7,KCD7 code,,L08,2017-07-01,2099-12-31,
42490099,Pyoderma,Condition,KCD7,KCD7 code,,L08.0,2017-07-01,2099-12-31,
42490100,Erythrasma,Condition,KCD7,KCD7 code,,L08.1,2017-07-01,2099-12-31,
42490101,Other specified local infections of skin and subcutaneous tissue,Condition,KCD7,KCD7 code,,L08.8,2017-07-01,2099-12-31,
42490102,Pyoderma vegetans,Condition,KCD7,KCD7 code,,L08.80,2017-07-01,2099-12-31,
42490103,Omphalitis not of newborn,Condition,KCD7,KCD7 code,,L08.81,2017-07-01,2099-12-31,
42490104,"Local infection of skin and subcutaneous tissue, unspecified",Condition,KCD7,KCD7 code,,L08.9,2017-07-01,2099-12-31,
42490105,Pemphigus,Condition,KCD7,KCD7 code,,L10,2017-07-01,2099-12-31,
42490106,Pemphigus vulgaris,Condition,KCD7,KCD7 code,,L10.0,2017-07-01,2099-12-31,
42490107,Pemphigus vegetans,Condition,KCD7,KCD7 code,,L10.1,2017-07-01,2099-12-31,
42490108,Pemphigus foliaceus,Condition,KCD7,KCD7 code,,L10.2,2017-07-01,2099-12-31,
42490109,Brazilian pemphigus[Fogo Selvagem],Condition,KCD7,KCD7 code,,L10.3,2017-07-01,2099-12-31,
42490110,Pemphigus erythematosus,Condition,KCD7,KCD7 code,,L10.4,2017-07-01,2099-12-31,
42490111,Drug-induced pemphigus,Condition,KCD7,KCD7 code,,L10.5,2017-07-01,2099-12-31,
42490112,Other pemphigus,Condition,KCD7,KCD7 code,,L10.8,2017-07-01,2099-12-31,
42490113,"Pemphigus, unspecified",Condition,KCD7,KCD7 code,,L10.9,2017-07-01,2099-12-31,
42490114,Other acantholytic disorders,Condition,KCD7,KCD7 code,,L11,2017-07-01,2099-12-31,
42490115,Acquired keratosis follicularis,Condition,KCD7,KCD7 code,,L11.0,2017-07-01,2099-12-31,
42490116,Transient acantholytic dermatosis [Grover],Condition,KCD7,KCD7 code,,L11.1,2017-07-01,2099-12-31,
42490117,Other specified acantholytic disorders,Condition,KCD7,KCD7 code,,L11.8,2017-07-01,2099-12-31,
42490118,"Acantholytic disorder, unspecified",Condition,KCD7,KCD7 code,,L11.9,2017-07-01,2099-12-31,
42490119,Pemphigoid,Condition,KCD7,KCD7 code,,L12,2017-07-01,2099-12-31,
42490120,Bullous pemphigoid,Condition,KCD7,KCD7 code,,L12.0,2017-07-01,2099-12-31,
42490121,Cicatricial pemphigoid,Condition,KCD7,KCD7 code,,L12.1,2017-07-01,2099-12-31,
42490122,Chronic bullous disease of childhood,Condition,KCD7,KCD7 code,,L12.2,2017-07-01,2099-12-31,
42490123,Acquired epidermolysis bullosa,Condition,KCD7,KCD7 code,,L12.3,2017-07-01,2099-12-31,
42490124,Other pemphigoid,Condition,KCD7,KCD7 code,,L12.8,2017-07-01,2099-12-31,
42490125,"Pemphigoid, unspecified",Condition,KCD7,KCD7 code,,L12.9,2017-07-01,2099-12-31,
42490126,Other bullous disorders,Condition,KCD7,KCD7 code,,L13,2017-07-01,2099-12-31,
42490127,Dermatitis herpetiformis,Condition,KCD7,KCD7 code,,L13.0,2017-07-01,2099-12-31,
42490128,Subcorneal pustular dermatitis,Condition,KCD7,KCD7 code,,L13.1,2017-07-01,2099-12-31,
42490129,Other specified bullous disorders,Condition,KCD7,KCD7 code,,L13.8,2017-07-01,2099-12-31,
42490130,"Bullous disorder, unspecified",Condition,KCD7,KCD7 code,,L13.9,2017-07-01,2099-12-31,
42490131,Bullous disorders in diseases classified elsewhere,Condition,KCD7,KCD7 code,,L14,2017-07-01,2099-12-31,
42490132,Atopic dermatitis,Condition,KCD7,KCD7 code,,L20,2017-07-01,2099-12-31,
42490133,Besnier’s prurigo,Condition,KCD7,KCD7 code,,L20.0,2017-07-01,2099-12-31,
42490134,Other atopic dermatitis,Condition,KCD7,KCD7 code,,L20.8,2017-07-01,2099-12-31,
42490135,Atopic neurodermatitis,Condition,KCD7,KCD7 code,,L20.80,2017-07-01,2099-12-31,
42490136,Flexural eczema,Condition,KCD7,KCD7 code,,L20.81,2017-07-01,2099-12-31,
42490137,Infantile eczema,Condition,KCD7,KCD7 code,,L20.82,2017-07-01,2099-12-31,
42490138,Intrinsic eczema,Condition,KCD7,KCD7 code,,L20.83,2017-07-01,2099-12-31,
42490139,Other atopic dermatitis,Condition,KCD7,KCD7 code,,L20.88,2017-07-01,2099-12-31,
42490140,"Atopic dermatitis, unspecifie",Condition,KCD7,KCD7 code,,L20.9,2017-07-01,2099-12-31,
42490141,Seborrhoeic dermatitis,Condition,KCD7,KCD7 code,,L21,2017-07-01,2099-12-31,
42490142,Seborrhoea capitis,Condition,KCD7,KCD7 code,,L21.0,2017-07-01,2099-12-31,
42490143,Seborrhoeic infantile dermatitis,Condition,KCD7,KCD7 code,,L21.1,2017-07-01,2099-12-31,
42490144,Other seborrhoeic dermatitis,Condition,KCD7,KCD7 code,,L21.8,2017-07-01,2099-12-31,
42490145,"Seborrhoeic dermatitis, unspecified",Condition,KCD7,KCD7 code,,L21.9,2017-07-01,2099-12-31,
42490146,Diaper [napkin] dermatitis,Condition,KCD7,KCD7 code,,L22,2017-07-01,2099-12-31,
42490147,Allergic contact dermatitis,Condition,KCD7,KCD7 code,,L23,2017-07-01,2099-12-31,
42490148,Allergic contact dermatitis due to metals,Condition,KCD7,KCD7 code,,L23.0,2017-07-01,2099-12-31,
42490149,Allergic contact dermatitis due to adhesives,Condition,KCD7,KCD7 code,,L23.1,2017-07-01,2099-12-31,
42490150,Allergic contact dermatitis due to cosmetics,Condition,KCD7,KCD7 code,,L23.2,2017-07-01,2099-12-31,
42490151,Allergic contact dermatitis due to drugs in contact with skin,Condition,KCD7,KCD7 code,,L23.3,2017-07-01,2099-12-31,
42490152,Allergic contact dermatitis due to dyes,Condition,KCD7,KCD7 code,,L23.4,2017-07-01,2099-12-31,
42490153,Allergic contact dermatitis due to other chemical products,Condition,KCD7,KCD7 code,,L23.5,2017-07-01,2099-12-31,
42490443,Granuloma annulare,Condition,KCD7,KCD7 code,,L92.0,2017-07-01,2099-12-31,
42490154,Allergic contact dermatitis due to food in contact with skin,Condition,KCD7,KCD7 code,,L23.6,2017-07-01,2099-12-31,
42490155,"Allergic contact dermatitis due to plants, except food",Condition,KCD7,KCD7 code,,L23.7,2017-07-01,2099-12-31,
42490156,Allergic contact dermatitis due to other agents,Condition,KCD7,KCD7 code,,L23.8,2017-07-01,2099-12-31,
42490157,"Allergic contact dermatitis, unspecified cause",Condition,KCD7,KCD7 code,,L23.9,2017-07-01,2099-12-31,
42490158,Irritant contact dermatitis,Condition,KCD7,KCD7 code,,L24,2017-07-01,2099-12-31,
42490159,Irritant contact dermatitis due to detergents,Condition,KCD7,KCD7 code,,L24.0,2017-07-01,2099-12-31,
42490160,Irritant contact dermatitis due to oils and greases,Condition,KCD7,KCD7 code,,L24.1,2017-07-01,2099-12-31,
42490161,Irritant contact dermatitis due to solvents,Condition,KCD7,KCD7 code,,L24.2,2017-07-01,2099-12-31,
42490162,Irritant contact dermatitis due to cosmetics,Condition,KCD7,KCD7 code,,L24.3,2017-07-01,2099-12-31,
42490163,Irritant contact dermatitis due to drugs in contact with skin,Condition,KCD7,KCD7 code,,L24.4,2017-07-01,2099-12-31,
42490164,Irritant contact dermatitis due to other chemical products,Condition,KCD7,KCD7 code,,L24.5,2017-07-01,2099-12-31,
42490165,Irritant contact dermatitis due to food in contact with skin,Condition,KCD7,KCD7 code,,L24.6,2017-07-01,2099-12-31,
42490166,"Irritant contact dermatitis due to plants, except food",Condition,KCD7,KCD7 code,,L24.7,2017-07-01,2099-12-31,
42490167,Irritant contact dermatitis due to other agents,Condition,KCD7,KCD7 code,,L24.8,2017-07-01,2099-12-31,
42490168,"Irritant contact dermatitis, unspecified cause",Condition,KCD7,KCD7 code,,L24.9,2017-07-01,2099-12-31,
42490169,Unspecified contact dermatitis,Condition,KCD7,KCD7 code,,L25,2017-07-01,2099-12-31,
42490170,Unspecified contact dermatitis due to cosmetics,Condition,KCD7,KCD7 code,,L25.0,2017-07-01,2099-12-31,
42490171,Unspecified contact dermatitis due to drugs in contact with skin,Condition,KCD7,KCD7 code,,L25.1,2017-07-01,2099-12-31,
42490172,Unspecified contact dermatitis due to dyes,Condition,KCD7,KCD7 code,,L25.2,2017-07-01,2099-12-31,
42490173,Unspecified contact dermatitis due to other chemical products,Condition,KCD7,KCD7 code,,L25.3,2017-07-01,2099-12-31,
42490174,Unspecified contact dermatitis due to food in contact with skin,Condition,KCD7,KCD7 code,,L25.4,2017-07-01,2099-12-31,
42490175,"Unspecified contact dermatitis due to plants, except food",Condition,KCD7,KCD7 code,,L25.5,2017-07-01,2099-12-31,
42490176,Unspecified contact dermatitis due to other agents,Condition,KCD7,KCD7 code,,L25.8,2017-07-01,2099-12-31,
42490177,"Unspecified contact dermatitis, unspecified cause",Condition,KCD7,KCD7 code,,L25.9,2017-07-01,2099-12-31,
42490178,Exfoliative dermatitis,Condition,KCD7,KCD7 code,,L26,2017-07-01,2099-12-31,
42490179,Dermatitis due to substances taken internally,Condition,KCD7,KCD7 code,,L27,2017-07-01,2099-12-31,
42490180,Generalized skin eruption due to drugs and medicaments,Condition,KCD7,KCD7 code,,L27.0,2017-07-01,2099-12-31,
42490181,Localized skin eruption due to drugs and medicaments,Condition,KCD7,KCD7 code,,L27.1,2017-07-01,2099-12-31,
42490182,Dermatitis due to ingested food,Condition,KCD7,KCD7 code,,L27.2,2017-07-01,2099-12-31,
42490183,Dermatitis due to other substances taken internally,Condition,KCD7,KCD7 code,,L27.8,2017-07-01,2099-12-31,
42490184,Dermatitis due to unspecified substance taken internally,Condition,KCD7,KCD7 code,,L27.9,2017-07-01,2099-12-31,
42490185,Lichen simplex chronicus and prurigo,Condition,KCD7,KCD7 code,,L28,2017-07-01,2099-12-31,
42490186,Lichen simplex chronicus,Condition,KCD7,KCD7 code,,L28.0,2017-07-01,2099-12-31,
42490187,Prurigo nodularis,Condition,KCD7,KCD7 code,,L28.1,2017-07-01,2099-12-31,
42490188,Other prurigo,Condition,KCD7,KCD7 code,,L28.2,2017-07-01,2099-12-31,
42490189,Pruritus,Condition,KCD7,KCD7 code,,L29,2017-07-01,2099-12-31,
42490190,Pruritus ani,Condition,KCD7,KCD7 code,,L29.0,2017-07-01,2099-12-31,
42490191,Pruritus scroti,Condition,KCD7,KCD7 code,,L29.1,2017-07-01,2099-12-31,
42490192,Pruritus vulvae,Condition,KCD7,KCD7 code,,L29.2,2017-07-01,2099-12-31,
42490193,"Anogenital pruritus, unspecified",Condition,KCD7,KCD7 code,,L29.3,2017-07-01,2099-12-31,
42490194,Other pruritus,Condition,KCD7,KCD7 code,,L29.8,2017-07-01,2099-12-31,
42490195,"Pruritus, unspecified",Condition,KCD7,KCD7 code,,L29.9,2017-07-01,2099-12-31,
42490196,Other dermatitis,Condition,KCD7,KCD7 code,,L30,2017-07-01,2099-12-31,
42490197,Nummular dermatitis,Condition,KCD7,KCD7 code,,L30.0,2017-07-01,2099-12-31,
42490198,Dyshidrosis [pompholyx],Condition,KCD7,KCD7 code,,L30.1,2017-07-01,2099-12-31,
42490199,Cutaneous autosensitization,Condition,KCD7,KCD7 code,,L30.2,2017-07-01,2099-12-31,
42490200,Infective dermatitis,Condition,KCD7,KCD7 code,,L30.3,2017-07-01,2099-12-31,
42490201,Erythema intertrigo,Condition,KCD7,KCD7 code,,L30.4,2017-07-01,2099-12-31,
42490202,Pityriasis alba,Condition,KCD7,KCD7 code,,L30.5,2017-07-01,2099-12-31,
42490203,Other specified dermatitis,Condition,KCD7,KCD7 code,,L30.8,2017-07-01,2099-12-31,
42490204,"Dermatitis, unspecified",Condition,KCD7,KCD7 code,,L30.9,2017-07-01,2099-12-31,
42490205,Psoriasis,Condition,KCD7,KCD7 code,,L40,2017-07-01,2099-12-31,
42490206,Psoriasis vulgaris,Condition,KCD7,KCD7 code,,L40.0,2017-07-01,2099-12-31,
42490207,Severe psoriasis vulgaris,Condition,KCD7,KCD7 code,,L40.00,2017-07-01,2099-12-31,
42490208,Other and unspecified psoriasis vulgaris,Condition,KCD7,KCD7 code,,L40.08,2017-07-01,2099-12-31,
42490209,Generalized pustular psoriasis,Condition,KCD7,KCD7 code,,L40.1,2017-07-01,2099-12-31,
42490210,Acrodermatitis continua,Condition,KCD7,KCD7 code,,L40.2,2017-07-01,2099-12-31,
42490211,Pustulosis palmaris et plantaris,Condition,KCD7,KCD7 code,,L40.3,2017-07-01,2099-12-31,
42490212,Guttate psoriasis,Condition,KCD7,KCD7 code,,L40.4,2017-07-01,2099-12-31,
42490213,"Arthropathic psoriasis(M07.0-M07.3+, M09.0+)",Condition,KCD7,KCD7 code,,L40.5,2017-07-01,2099-12-31,
42490214,Other psoriasis,Condition,KCD7,KCD7 code,,L40.8,2017-07-01,2099-12-31,
42490215,"Psoriasis, unspecified",Condition,KCD7,KCD7 code,,L40.9,2017-07-01,2099-12-31,
42490216,Parapsoriasis,Condition,KCD7,KCD7 code,,L41,2017-07-01,2099-12-31,
42490217,Pityriasis lichenoides et varioliformis acuta,Condition,KCD7,KCD7 code,,L41.0,2017-07-01,2099-12-31,
42490218,Pityriasis lichenoides chronica,Condition,KCD7,KCD7 code,,L41.1,2017-07-01,2099-12-31,
42490219,Small plaque parapsoriasis,Condition,KCD7,KCD7 code,,L41.3,2017-07-01,2099-12-31,
42490220,Large plaque parapsoriasis,Condition,KCD7,KCD7 code,,L41.4,2017-07-01,2099-12-31,
42490221,Retiform parapsoriasis,Condition,KCD7,KCD7 code,,L41.5,2017-07-01,2099-12-31,
